time,ax,ay,az,wx,wy,wz
0.817,0,0.01,0.2,-0.02,-0.05,0
0.819,0,0.01,0.2,-0.02,-0.05,0
0.821,0,0.01,0.2,-0.02,-0.05,0
0.824,0,0.01,0.2,-0.03,-0.05,0
0.824,0.03,-0.01,0.21,-0.03,-0.05,0
0.825,0.03,-0.01,0.21,-0.03,-0.05,0
0.827,0.03,-0.01,0.21,-0.02,-0.05,0
0.833,0.03,-0.01,0.21,-0.02,-0.05,0
0.834,0.03,-0.01,0.21,-0.02,-0.04,0
0.848,0.03,-0.01,0.21,-0.02,-0.04,0
0.849,0.03,-0.01,0.21,-0.04,-0.07,0
0.849,0.03,-0.01,0.21,-0.04,-0.07,0
0.849,0.03,-0.01,0.21,-0.04,-0.07,0
0.85,0.03,-0.01,0.21,-0.04,-0.08,0
0.85,0.03,-0.01,0.21,-0.04,-0.09,0
0.851,0.03,-0.01,0.21,-0.04,-0.09,0
0.851,0.02,0.02,0.01,-0.04,-0.09,0
0.851,0.01,0.03,0.01,-0.04,-0.09,0
0.852,0.01,0.03,0.01,-0.05,-0.09,0
0.852,0.01,0.03,0.01,-0.04,-0.06,0
0.852,0.01,0.03,0.01,0.01,-0.02,0
0.854,0.01,0.03,0.01,0.01,0.02,0
0.855,0.13,-0.05,0.08,0.01,0.02,0
0.855,0.13,-0.05,0.08,0,0.02,0
0.858,0.13,-0.05,0.08,0,0,0
0.859,0.13,-0.05,0.08,0,-0.02,0
0.861,0.13,-0.05,0.08,-0.01,-0.03,0
0.866,0.13,-0.05,0.08,-0.01,-0.02,0
0.867,0.06,-0.06,0.1,-0.01,-0.02,0
0.867,0.06,-0.06,0.1,0,0,0
0.867,0.06,-0.06,0.1,0,0.01,0
0.869,0.06,-0.06,0.1,0,0,0
0.871,0.06,-0.06,0.1,0,-0.01,0
0.887,0.06,-0.06,0.1,-0.01,-0.01,0
0.887,0.06,-0.06,0.1,0,-0.01,0
0.887,0.06,-0.06,0.1,0,-0.01,0
0.887,0.06,-0.06,0.1,0,-0.01,0
0.888,0.06,-0.06,0.1,0,-0.01,0
0.888,0.06,-0.06,0.1,0,-0.01,0
0.888,0.06,-0.06,0.1,0,-0.01,0
0.888,-0.06,0.01,0.24,0,-0.01,0
0.888,-0.06,0.01,0.24,0,-0.01,0
0.888,-0.06,0.01,0.24,0,-0.01,0
0.889,-0.06,0.01,0.24,0,-0.01,0
0.891,-0.06,0.01,0.24,0,-0.01,0
0.895,-0.06,0.01,0.24,0,0,0
0.895,-0.03,0.03,0.21,0,0,0
0.895,-0.03,0.03,0.21,0,0,0
0.897,-0.03,0.03,0.21,0,-0.01,0
0.899,-0.03,0.03,0.21,0,-0.01,0
0.902,-0.03,0.03,0.21,0,-0.02,0
0.904,-0.03,0.03,0.21,0,-0.02,0
0.905,-0.02,0.01,0.21,0,-0.02,0
0.905,-0.02,0.01,0.21,0,-0.01,0
0.907,-0.02,0.01,0.21,0,-0.01,0
0.909,-0.02,0.01,0.21,0,-0.01,0
0.911,-0.02,0.01,0.21,0,-0.01,0
0.926,-0.02,0.01,0.21,-0.01,-0.01,0
0.926,-0.02,0.01,0.21,-0.01,-0.02,0
0.927,-0.02,0.01,0.21,-0.01,-0.02,0
0.927,-0.02,0.01,0.21,-0.01,-0.02,0
0.927,-0.02,0.01,0.21,-0.01,-0.02,0
0.927,-0.02,0.01,0.21,-0.01,-0.02,0
0.927,-0.02,0.01,0.21,-0.01,-0.02,-0.01
0.927,-0.03,-0.1,0.24,-0.01,-0.02,-0.01
0.927,-0.04,-0.09,0.24,-0.01,-0.02,-0.01
0.928,-0.04,-0.09,0.24,-0.02,-0.02,0
0.932,-0.04,-0.09,0.24,-0.02,-0.03,-0.01
0.933,-0.04,-0.09,0.24,-0.02,-0.02,-0.02
0.936,-0.04,-0.09,0.24,-0.04,-0.01,-0.05
0.936,-0.04,-0.09,0.24,-0.07,-0.02,-0.07
0.936,-0.66,-3.72,-0.16,-0.07,-0.02,-0.07
0.937,-0.66,-3.72,-0.16,-0.08,-0.02,-0.07
0.94,-0.66,-3.72,-0.16,-0.11,-0.04,-0.1
0.941,-0.66,-3.72,-0.16,-0.14,-0.05,-0.13
0.945,-0.66,-3.72,-0.16,-0.17,-0.05,-0.14
