time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:01.038000,,,,,,,Osama,7,0
0 days 00:00:01.040000,,,,,,,Osama,7,0
0 days 00:00:01.043000,,,,,,,Osama,7,0
0 days 00:00:01.044000,,,,,,,Osama,7,0
0 days 00:00:01.049000,,,,,,,Osama,7,0
0 days 00:00:01.050000,,,,,,,Osama,7,0
0 days 00:00:01.066000,,,,,,,Osama,7,0
0 days 00:00:01.067000,,,,,,,Osama,7,0
0 days 00:00:01.068000,,,,,,,Osama,7,0
0 days 00:00:01.069000,,,,,,,Osama,7,0
0 days 00:00:01.070000,,,,,,,Osama,7,0
0 days 00:00:01.073000,,,,,,,Osama,7,0
0 days 00:00:01.075000,,,,,,,Osama,7,0
0 days 00:00:01.078000,,,,,,,Osama,7,0
0 days 00:00:01.082000,,,,,,,Osama,7,0
0 days 00:00:01.084000,,,,,,,Osama,7,0
0 days 00:00:01.086000,,,,,,,Osama,7,0
0 days 00:00:01.087000,,,,,,,Osama,7,0
0 days 00:00:01.089000,,,,,,,Osama,7,0
0 days 00:00:01.105000,,,,,,,Osama,7,0
0 days 00:00:01.106000,,,,,,,Osama,7,0
0 days 00:00:01.107000,,,,,,,Osama,7,0
0 days 00:00:01.108000,,,,,,,Osama,7,0
0 days 00:00:01.109000,,,,,,,Osama,7,0
0 days 00:00:01.110000,,,,,,,Osama,7,0
0 days 00:00:01.112000,,,,,,,Osama,7,0
0 days 00:00:01.113000,,,,,,,Osama,7,0
0 days 00:00:01.115000,,,,,,,Osama,7,0
0 days 00:00:01.116000,,,,,,,Osama,7,0
0 days 00:00:01.118000,,,,,,,Osama,7,0
0 days 00:00:01.119000,,,,,,,Osama,7,0
0 days 00:00:01.123000,,,,,,,Osama,7,0
0 days 00:00:01.126000,,,,,,,Osama,7,0
0 days 00:00:01.129000,,,,,,,Osama,7,0
0 days 00:00:01.131000,,,,,,,Osama,7,0
0 days 00:00:01.147000,,,,,,,Osama,7,0
0 days 00:00:01.148000,,,,,,,Osama,7,0
0 days 00:00:01.149000,,,,,,,Osama,7,0
0 days 00:00:01.150000,,,,,,,Osama,7,0
0 days 00:00:01.151000,,,,,,,Osama,7,0
0 days 00:00:01.153000,,,,,,,Osama,7,0
0 days 00:00:01.156000,,,,,,,Osama,7,0
0 days 00:00:01.158000,,,,,,,Osama,7,0
0 days 00:00:01.159000,,,,,,,Osama,7,0
0 days 00:00:01.166000,,,,,,,Osama,7,0
0 days 00:00:01.167000,,,,,,,Osama,7,0
0 days 00:00:01.168000,,,,,,,Osama,7,0
0 days 00:00:01.173000,,,,,,,Osama,7,0
0 days 00:00:01.187000,,,,,,,Osama,7,0
0 days 00:00:01.188000,,,,,,,Osama,7,0
0 days 00:00:01.189000,,,,,,,Osama,7,0
0 days 00:00:01.190000,,,,,,,Osama,7,0
0 days 00:00:01.191000,,,,,,,Osama,7,0
0 days 00:00:01.193000,,,,,,,Osama,7,0
0 days 00:00:01.196000,,,,,,,Osama,7,0
0 days 00:00:01.197000,,,,,,,Osama,7,0
0 days 00:00:01.200000,,,,,,,Osama,7,0
0 days 00:00:01.203000,,,,,,,Osama,7,0
0 days 00:00:01.204000,,,,,,,Osama,7,0
0 days 00:00:01.206000,,,,,,,Osama,7,0
0 days 00:00:01.207000,,,,,,,Osama,7,0
0 days 00:00:01.209000,,,,,,,Osama,7,0
0 days 00:00:01.226000,,,,,,,Osama,7,0
0 days 00:00:01.227000,,,,,,,Osama,7,0
0 days 00:00:01.228000,,,,,,,Osama,7,0
0 days 00:00:01.229000,,,,,,,Osama,7,0
0 days 00:00:01.235000,,,,,,,Osama,7,0
0 days 00:00:01.236000,,,,,,,Osama,7,0
0 days 00:00:01.237000,,,,,,,Osama,7,0
0 days 00:00:01.240000,,,,,,,Osama,7,0
0 days 00:00:01.242000,,,,,,,Osama,7,0
0 days 00:00:01.243000,,,,,,,Osama,7,0
0 days 00:00:01.245000,,,,,,,Osama,7,0
0 days 00:00:01.247000,,,,,,,Osama,7,0
0 days 00:00:01.249000,,,,,,,Osama,7,0
0 days 00:00:01.270000,,,,,,,Osama,7,0
0 days 00:00:01.271000,,,,,,,Osama,7,0
0 days 00:00:01.272000,,,,,,,Osama,7,0
0 days 00:00:01.273000,,,,,,,Osama,7,0
0 days 00:00:01.275000,,,,,,,Osama,7,0
0 days 00:00:01.277000,,,,,,,Osama,7,0
0 days 00:00:01.279000,,,,,,,Osama,7,0
0 days 00:00:01.284000,,,,,,,Osama,7,0
0 days 00:00:01.285000,,,,,,,Osama,7,0
0 days 00:00:01.287000,,,,,,,Osama,7,0
0 days 00:00:01.290000,,,,,,,Osama,7,0
0 days 00:00:01.305000,,,,,,,Osama,7,0
0 days 00:00:01.306000,,,,,,,Osama,7,0
0 days 00:00:01.307000,,,,,,,Osama,7,0
0 days 00:00:01.308000,,,,,,,Osama,7,0
0 days 00:00:01.309000,,,,,,,Osama,7,0
0 days 00:00:01.310000,,,,,,,Osama,7,0
0 days 00:00:01.313000,,,,,,,Osama,7,0
0 days 00:00:01.314000,,,,,,,Osama,7,0
0 days 00:00:01.315000,,,,,,,Osama,7,0
0 days 00:00:01.317000,,,,,,,Osama,7,0
0 days 00:00:01.319000,,,,,,,Osama,7,0
0 days 00:00:01.322000,,,,,,,Osama,7,0
0 days 00:00:01.323000,,,,,,,Osama,7,0
0 days 00:00:01.327000,,,,,,,Osama,7,0
0 days 00:00:01.329000,,,,,,,Osama,7,0
0 days 00:00:01.344000,,,,,,,Osama,7,0
0 days 00:00:01.345000,,,,,,,Osama,7,0
0 days 00:00:01.346000,,,,,,,Osama,7,0
0 days 00:00:01.351000,,,,,,,Osama,7,0
0 days 00:00:01.352000,,,,,,,Osama,7,0
0 days 00:00:01.353000,,,,,,,Osama,7,0
0 days 00:00:01.354000,,,,,,,Osama,7,0
0 days 00:00:01.360000,,,,,,,Osama,7,0
0 days 00:00:01.361000,,,,,,,Osama,7,0
0 days 00:00:01.365000,,,,,,,Osama,7,0
0 days 00:00:01.366000,,,,,,,Osama,7,0
0 days 00:00:01.369000,,,,,,,Osama,7,0
0 days 00:00:01.386000,,,,,,,Osama,7,0
0 days 00:00:01.387000,,,,,,,Osama,7,0
0 days 00:00:01.388000,,,,,,,Osama,7,0
0 days 00:00:01.389000,,,,,,,Osama,7,0
0 days 00:00:01.393000,,,,,,,Osama,7,0
0 days 00:00:01.394000,,,,,,,Osama,7,0
0 days 00:00:01.395000,,,,,,,Osama,7,0
0 days 00:00:01.398000,,,,,,,Osama,7,0
0 days 00:00:01.399000,,,,,,,Osama,7,0
0 days 00:00:01.403000,,,,,,,Osama,7,0
0 days 00:00:01.405000,,,,,,,Osama,7,0
0 days 00:00:01.407000,,,,,,,Osama,7,0
0 days 00:00:01.409000,,,,,,,Osama,7,0
0 days 00:00:01.425000,,,,,,,Osama,7,0
0 days 00:00:01.426000,,,,,,,Osama,7,0
0 days 00:00:01.427000,,,,,,,Osama,7,0
0 days 00:00:01.428000,,,,,,,Osama,7,0
0 days 00:00:01.429000,,,,,,,Osama,7,0
0 days 00:00:01.434000,,,,,,,Osama,7,0
0 days 00:00:01.435000,,,,,,,Osama,7,0
0 days 00:00:01.437000,,,,,,,Osama,7,0
0 days 00:00:01.439000,,,,,,,Osama,7,0
0 days 00:00:01.442000,,,,,,,Osama,7,0
0 days 00:00:01.443000,,,,,,,Osama,7,0
0 days 00:00:01.449000,,,,,,,Osama,7,0
0 days 00:00:01.450000,,,,,,,Osama,7,0
0 days 00:00:01.465000,,,,,,,Osama,7,0
0 days 00:00:01.466000,,,,,,,Osama,7,0
0 days 00:00:01.467000,,,,,,,Osama,7,0
0 days 00:00:01.469000,,,,,,,Osama,7,0
0 days 00:00:01.470000,,,,,,,Osama,7,0
0 days 00:00:01.473000,,,,,,,Osama,7,0
0 days 00:00:01.474000,,,,,,,Osama,7,0
0 days 00:00:01.475000,,,,,,,Osama,7,0
0 days 00:00:01.477000,,,,,,,Osama,7,0
0 days 00:00:01.480000,,,,,,,Osama,7,0
0 days 00:00:01.484000,,,,,,,Osama,7,0
0 days 00:00:01.485000,,,,,,,Osama,7,0
0 days 00:00:01.487000,,,,,,,Osama,7,0
0 days 00:00:01.489000,,,,,,,Osama,7,0
0 days 00:00:01.506000,,,,,,,Osama,7,0
0 days 00:00:01.507000,,,,,,,Osama,7,0
0 days 00:00:01.508000,,,,,,,Osama,7,0
0 days 00:00:01.514000,,,,,,,Osama,7,0
0 days 00:00:01.515000,,,,,,,Osama,7,0
0 days 00:00:01.520000,,,,,,,Osama,7,0
0 days 00:00:01.521000,,,,,,,Osama,7,0
0 days 00:00:01.522000,,,,,,,Osama,7,0
0 days 00:00:01.523000,,,,,,,Osama,7,0
0 days 00:00:01.526000,,,,,,,Osama,7,0
0 days 00:00:01.529000,,,,,,,Osama,7,0
0 days 00:00:01.531000,,,,,,,Osama,7,0
0 days 00:00:01.545000,,,,,,,Osama,7,0
0 days 00:00:01.546000,,,,,,,Osama,7,0
0 days 00:00:01.547000,,,,,,,Osama,7,0
0 days 00:00:01.548000,,,,,,,Osama,7,0
0 days 00:00:01.549000,,,,,,,Osama,7,0
0 days 00:00:01.550000,,,,,,,Osama,7,0
0 days 00:00:01.553000,,,,,,,Osama,7,0
0 days 00:00:01.554000,,,,,,,Osama,7,0
0 days 00:00:01.555000,,,,,,,Osama,7,0
0 days 00:00:01.557000,,,,,,,Osama,7,0
0 days 00:00:01.559000,,,,,,,Osama,7,0
0 days 00:00:01.567000,,,,,,,Osama,7,0
0 days 00:00:01.568000,,,,,,,Osama,7,0
0 days 00:00:01.570000,,,,,,,Osama,7,0
0 days 00:00:01.586000,,,,,,,Osama,7,0
0 days 00:00:01.587000,,,,,,,Osama,7,0
0 days 00:00:01.588000,,,,,,,Osama,7,0
0 days 00:00:01.589000,,,,,,,Osama,7,0
0 days 00:00:01.592000,,,,,,,Osama,7,0
0 days 00:00:01.593000,,,,,,,Osama,7,0
0 days 00:00:01.598000,,,,,,,Osama,7,0
0 days 00:00:01.600000,,,,,,,Osama,7,0
0 days 00:00:01.602000,,,,,,,Osama,7,0
0 days 00:00:01.604000,,,,,,,Osama,7,0
0 days 00:00:01.606000,,,,,,,Osama,7,0
0 days 00:00:01.607000,,,,,,,Osama,7,0
0 days 00:00:01.609000,,,,,,,Osama,7,0
0 days 00:00:01.625000,,,,,,,Osama,7,0
0 days 00:00:01.626000,,,,,,,Osama,7,0
0 days 00:00:01.627000,,,,,,,Osama,7,0
0 days 00:00:01.628000,,,,,,,Osama,7,0
0 days 00:00:01.629000,,,,,,,Osama,7,0
0 days 00:00:01.630000,,,,,,,Osama,7,0
0 days 00:00:01.636000,,,,,,,Osama,7,0
0 days 00:00:01.637000,,,,,,,Osama,7,0
0 days 00:00:01.639000,,,,,,,Osama,7,0
0 days 00:00:01.642000,,,,,,,Osama,7,0
0 days 00:00:01.643000,,,,,,,Osama,7,0
0 days 00:00:01.644000,,,,,,,Osama,7,0
0 days 00:00:01.646000,,,,,,,Osama,7,0
0 days 00:00:01.648000,,,,,,,Osama,7,0
0 days 00:00:01.651000,,,,,,,Osama,7,0
0 days 00:00:01.668000,,,,,,,Osama,7,0
0 days 00:00:01.669000,,,,,,,Osama,7,0
0 days 00:00:01.670000,,,,,,,Osama,7,0
0 days 00:00:01.671000,,,,,,,Osama,7,0
0 days 00:00:01.675000,,,,,,,Osama,7,0
0 days 00:00:01.676000,,,,,,,Osama,7,0
0 days 00:00:01.677000,,,,,,,Osama,7,0
0 days 00:00:01.682000,,,,,,,Osama,7,0
0 days 00:00:01.683000,,,,,,,Osama,7,0
0 days 00:00:01.684000,,,,,,,Osama,7,0
0 days 00:00:01.685000,,,,,,,Osama,7,0
0 days 00:00:01.688000,,,,,,,Osama,7,0
0 days 00:00:01.689000,,,,,,,Osama,7,0
0 days 00:00:01.704000,,,,,,,Osama,7,0
0 days 00:00:01.705000,,,,,,,Osama,7,0
0 days 00:00:01.706000,,,,,,,Osama,7,0
0 days 00:00:01.707000,,,,,,,Osama,7,0
0 days 00:00:01.708000,,,,,,,Osama,7,0
0 days 00:00:01.709000,,,,,,,Osama,7,0
0 days 00:00:01.719000,,,,,,,Osama,7,0
0 days 00:00:01.720000,,,,,,,Osama,7,0
0 days 00:00:01.722000,,,,,,,Osama,7,0
0 days 00:00:01.723000,,,,,,,Osama,7,0
0 days 00:00:01.726000,,,,,,,Osama,7,0
0 days 00:00:01.728000,,,,,,,Osama,7,0
0 days 00:00:01.730000,,,,,,,Osama,7,0
0 days 00:00:01.754000,,,,,,,Osama,7,0
0 days 00:00:01.755000,,,,,,,Osama,7,0
0 days 00:00:01.756000,,,,,,,Osama,7,0
0 days 00:00:01.757000,,,,,,,Osama,7,0
0 days 00:00:01.758000,,,,,,,Osama,7,0
0 days 00:00:01.759000,,,,,,,Osama,7,0
0 days 00:00:01.762000,,,,,,,Osama,7,0
0 days 00:00:01.767000,,,,,,,Osama,7,0
0 days 00:00:01.768000,,,,,,,Osama,7,0
0 days 00:00:01.769000,,,,,,,Osama,7,0
0 days 00:00:01.784000,,,,,,,Osama,7,0
0 days 00:00:01.785000,,,,,,,Osama,7,0
0 days 00:00:01.786000,,,,,,,Osama,7,0
0 days 00:00:01.787000,,,,,,,Osama,7,0
0 days 00:00:01.790000,,,,,,,Osama,7,0
0 days 00:00:01.793000,,,,,,,Osama,7,0
0 days 00:00:01.794000,,,,,,,Osama,7,0
0 days 00:00:01.795000,,,,,,,Osama,7,0
0 days 00:00:01.797000,,,,,,,Osama,7,0
0 days 00:00:01.799000,,,,,,,Osama,7,0
0 days 00:00:01.803000,,,,,,,Osama,7,0
0 days 00:00:01.806000,,,,,,,Osama,7,0
0 days 00:00:01.807000,,,,,,,Osama,7,0
0 days 00:00:01.810000,,,,,,,Osama,7,0
0 days 00:00:01.826000,,,,,,,Osama,7,0
0 days 00:00:01.827000,,,,,,,Osama,7,0
0 days 00:00:01.828000,,,,,,,Osama,7,0
0 days 00:00:01.829000,,,,,,,Osama,7,0
0 days 00:00:01.830000,,,,,,,Osama,7,0
0 days 00:00:01.834000,,,,,,,Osama,7,0
0 days 00:00:01.836000,,,,,,,Osama,7,0
0 days 00:00:01.837000,,,,,,,Osama,7,0
0 days 00:00:01.839000,,,,,,,Osama,7,0
0 days 00:00:01.842000,,,,,,,Osama,7,0
0 days 00:00:01.843000,,,,,,,Osama,7,0
0 days 00:00:01.850000,,,,,,,Osama,7,0
0 days 00:00:01.851000,,,,,,,Osama,7,0
0 days 00:00:01.865000,,,,,,,Osama,7,0
0 days 00:00:01.867000,,,,,,,Osama,7,0
0 days 00:00:01.868000,,,,,,,Osama,7,0
0 days 00:00:01.869000,,,,,,,Osama,7,0
0 days 00:00:01.873000,,,,,,,Osama,7,0
0 days 00:00:01.874000,,,,,,,Osama,7,0
0 days 00:00:01.875000,,,,,,,Osama,7,0
0 days 00:00:01.878000,,,,,,,Osama,7,0
0 days 00:00:01.879000,,,,,,,Osama,7,0
0 days 00:00:01.884000,,,,,,,Osama,7,0
0 days 00:00:01.885000,,,,,,,Osama,7,0
0 days 00:00:01.887000,,,,,,,Osama,7,0
0 days 00:00:01.889000,,,,,,,Osama,7,0
0 days 00:00:01.904000,,,,,,,Osama,7,0
0 days 00:00:01.905000,,,,,,,Osama,7,0
0 days 00:00:01.906000,,,,,,,Osama,7,0
0 days 00:00:01.907000,,,,,,,Osama,7,0
0 days 00:00:01.909000,,,,,,,Osama,7,0
0 days 00:00:01.913000,,,,,,,Osama,7,0
0 days 00:00:01.914000,,,,,,,Osama,7,0
0 days 00:00:01.916000,,,,,,,Osama,7,0
0 days 00:00:01.917000,,,,,,,Osama,7,0
0 days 00:00:01.920000,,,,,,,Osama,7,0
0 days 00:00:01.923000,,,,,,,Osama,7,0
0 days 00:00:01.925000,,,,,,,Osama,7,0
0 days 00:00:01.927000,,,,,,,Osama,7,0
0 days 00:00:01.930000,,,,,,,Osama,7,0
0 days 00:00:01.944000,,,,,,,Osama,7,0
0 days 00:00:01.945000,,,,,,,Osama,7,0
0 days 00:00:01.946000,,,,,,,Osama,7,0
0 days 00:00:01.947000,,,,,,,Osama,7,0
0 days 00:00:01.948000,,,,,,,Osama,7,0
0 days 00:00:01.954000,,,,,,,Osama,7,0
0 days 00:00:01.955000,,,,,,,Osama,7,0
0 days 00:00:01.956000,,,,,,,Osama,7,0
0 days 00:00:01.957000,,,,,,,Osama,7,0
0 days 00:00:01.959000,,,,,,,Osama,7,0
0 days 00:00:01.968000,,,,,,,Osama,7,0
0 days 00:00:01.969000,,,,,,,Osama,7,0
0 days 00:00:01.970000,,,,,,,Osama,7,0
0 days 00:00:01.986000,,,,,,,Osama,7,0
0 days 00:00:01.987000,,,,,,,Osama,7,0
0 days 00:00:01.988000,,,,,,,Osama,7,0
0 days 00:00:01.989000,,,,,,,Osama,7,0
0 days 00:00:01.994000,,,,,,,Osama,7,0
0 days 00:00:01.997000,,,,,,,Osama,7,0
0 days 00:00:01.998000,,,,,,,Osama,7,0
0 days 00:00:02,,,,,,,Osama,7,0
0 days 00:00:02.003000,,,,,,,Osama,7,0
0 days 00:00:02.005000,,,,,,,Osama,7,0
0 days 00:00:02.008000,,,,,,,Osama,7,0
0 days 00:00:02.009000,,,,,,,Osama,7,0
0 days 00:00:02.024000,,,,,,,Osama,7,0
0 days 00:00:02.025000,,,,,,,Osama,7,0
0 days 00:00:02.026000,,,,,,,Osama,7,0
0 days 00:00:02.027000,,,,,,,Osama,7,0
0 days 00:00:02.031000,,,,,,,Osama,7,0
0 days 00:00:02.036000,,,,,,,Osama,7,0
0 days 00:00:02.037000,,,,,,,Osama,7,0
0 days 00:00:02.038000,,,,,,,Osama,7,0
0 days 00:00:02.039000,,,,,,,Osama,7,0
0 days 00:00:02.043000,,,,,,,Osama,7,0
0 days 00:00:02.051000,,,,,,,Osama,7,0
0 days 00:00:02.052000,,,,,,,Osama,7,0
0 days 00:00:02.068000,,,,,,,Osama,7,0
0 days 00:00:02.069000,,,,,,,Osama,7,0
0 days 00:00:02.070000,,,,,,,Osama,7,0
0 days 00:00:02.071000,,,,,,,Osama,7,0
0 days 00:00:02.072000,,,,,,,Osama,7,0
0 days 00:00:02.073000,,,,,,,Osama,7,0
0 days 00:00:02.074000,,,,,,,Osama,7,0
0 days 00:00:02.076000,,,,,,,Osama,7,0
0 days 00:00:02.077000,,,,,,,Osama,7,0
0 days 00:00:02.079000,,,,,,,Osama,7,0
0 days 00:00:02.083000,,,,,,,Osama,7,0
0 days 00:00:02.084000,,,,,,,Osama,7,0
0 days 00:00:02.086000,,,,,,,Osama,7,0
0 days 00:00:02.088000,,,,,,,Osama,7,0
0 days 00:00:02.089000,,,,,,,Osama,7,0
0 days 00:00:02.106000,,,,,,,Osama,7,0
0 days 00:00:02.107000,,,,,,,Osama,7,0
0 days 00:00:02.108000,,,,,,,Osama,7,0
0 days 00:00:02.109000,,,,,,,Osama,7,0
0 days 00:00:02.110000,,,,,,,Osama,7,0
0 days 00:00:02.113000,,,,,,,Osama,7,0
0 days 00:00:02.114000,,,,,,,Osama,7,0
0 days 00:00:02.115000,,,,,,,Osama,7,0
0 days 00:00:02.116000,,,,,,,Osama,7,0
0 days 00:00:02.118000,,,,,,,Osama,7,0
0 days 00:00:02.119000,,,,,,,Osama,7,0
0 days 00:00:02.123000,,,,,,,Osama,7,0
0 days 00:00:02.124000,,,,,,,Osama,7,0
0 days 00:00:02.126000,,,,,,,Osama,7,0
0 days 00:00:02.128000,,,,,,,Osama,7,0
0 days 00:00:02.130000,,,,,,,Osama,7,0
0 days 00:00:02.144000,,,,,,,Osama,7,0
0 days 00:00:02.145000,,,,,,,Osama,7,0
0 days 00:00:02.146000,,,,,,,Osama,7,0
0 days 00:00:02.147000,,,,,,,Osama,7,0
0 days 00:00:02.148000,,,,,,,Osama,7,0
0 days 00:00:02.150000,,,,,,,Osama,7,0
0 days 00:00:02.152000,,,,,,,Osama,7,0
0 days 00:00:02.153000,,,,,,,Osama,7,0
0 days 00:00:02.157000,,,,,,,Osama,7,0
0 days 00:00:02.160000,,,,,,,Osama,7,0
0 days 00:00:02.168000,,,,,,,Osama,7,0
0 days 00:00:02.174000,,,,,,,Osama,7,0
0 days 00:00:02.175000,,,,,,,Osama,7,0
0 days 00:00:02.185000,,,,,,,Osama,7,0
0 days 00:00:02.186000,,,,,,,Osama,7,0
0 days 00:00:02.187000,,,,,,,Osama,7,0
0 days 00:00:02.188000,,,,,,,Osama,7,0
0 days 00:00:02.189000,,,,,,,Osama,7,0
0 days 00:00:02.193000,,,,,,,Osama,7,0
0 days 00:00:02.195000,,,,,,,Osama,7,0
0 days 00:00:02.198000,,,,,,,Osama,7,0
0 days 00:00:02.200000,,,,,,,Osama,7,0
0 days 00:00:02.203000,,,,,,,Osama,7,0
0 days 00:00:02.204000,,,,,,,Osama,7,0
0 days 00:00:02.205000,,,,,,,Osama,7,0
0 days 00:00:02.207000,,,,,,,Osama,7,0
0 days 00:00:02.210000,,,,,,,Osama,7,0
0 days 00:00:02.225000,,,,,,,Osama,7,0
0 days 00:00:02.226000,,,,,,,Osama,7,0
0 days 00:00:02.227000,,,,,,,Osama,7,0
0 days 00:00:02.228000,,,,,,,Osama,7,0
0 days 00:00:02.231000,,,,,,,Osama,7,0
0 days 00:00:02.235000,,,,,,,Osama,7,0
0 days 00:00:02.238000,,,,,,,Osama,7,0
0 days 00:00:02.239000,,,,,,,Osama,7,0
0 days 00:00:02.243000,,,,,,,Osama,7,0
0 days 00:00:02.247000,,,,,,,Osama,7,0
0 days 00:00:02.248000,,,,,,,Osama,7,0
0 days 00:00:02.250000,,,,,,,Osama,7,0
0 days 00:00:02.269000,,,,,,,Osama,7,0
0 days 00:00:02.270000,,,,,,,Osama,7,0
0 days 00:00:02.275000,,,,,,,Osama,7,0
0 days 00:00:02.276000,,,,,,,Osama,7,0
0 days 00:00:02.277000,,,,,,,Osama,7,0
0 days 00:00:02.280000,,,,,,,Osama,7,0
0 days 00:00:02.283000,,,,,,,Osama,7,0
0 days 00:00:02.286000,,,,,,,Osama,7,0
0 days 00:00:02.288000,,,,,,,Osama,7,0
0 days 00:00:02.289000,,,,,,,Osama,7,0
0 days 00:00:02.305000,,,,,,,Osama,7,0
0 days 00:00:02.306000,,,,,,,Osama,7,0
0 days 00:00:02.307000,,,,,,,Osama,7,0
0 days 00:00:02.308000,,,,,,,Osama,7,0
0 days 00:00:02.310000,,,,,,,Osama,7,0
0 days 00:00:02.316000,,,,,,,Osama,7,0
0 days 00:00:02.317000,,,,,,,Osama,7,0
0 days 00:00:02.319000,,,,,,,Osama,7,0
0 days 00:00:02.322000,,,,,,,Osama,7,0
0 days 00:00:02.323000,,,,,,,Osama,7,0
0 days 00:00:02.325000,,,,,,,Osama,7,0
0 days 00:00:02.327000,,,,,,,Osama,7,0
0 days 00:00:02.330000,,,,,,,Osama,7,0
0 days 00:00:02.345000,,,,,,,Osama,7,0
0 days 00:00:02.346000,,,,,,,Osama,7,0
0 days 00:00:02.347000,,,,,,,Osama,7,0
0 days 00:00:02.348000,,,,,,,Osama,7,0
0 days 00:00:02.353000,,,,,,,Osama,7,0
0 days 00:00:02.354000,,,,,,,Osama,7,0
0 days 00:00:02.355000,,,,,,,Osama,7,0
0 days 00:00:02.358000,,,,,,,Osama,7,0
0 days 00:00:02.361000,,,,,,,Osama,7,0
0 days 00:00:02.364000,,,,,,,Osama,7,0
0 days 00:00:02.365000,,,,,,,Osama,7,0
0 days 00:00:02.368000,,,,,,,Osama,7,0
0 days 00:00:02.369000,,,,,,,Osama,7,0
0 days 00:00:02.370000,,,,,,,Osama,7,0
0 days 00:00:02.386000,,,,,,,Osama,7,0
0 days 00:00:02.387000,,,,,,,Osama,7,0
0 days 00:00:02.388000,,,,,,,Osama,7,0
0 days 00:00:02.389000,,,,,,,Osama,7,0
0 days 00:00:02.393000,,,,,,,Osama,7,0
0 days 00:00:02.395000,,,,,,,Osama,7,0
0 days 00:00:02.397000,,,,,,,Osama,7,0
0 days 00:00:02.400000,,,,,,,Osama,7,0
0 days 00:00:02.403000,,,,,,,Osama,7,0
0 days 00:00:02.405000,,,,,,,Osama,7,0
0 days 00:00:02.408000,,,,,,,Osama,7,0
0 days 00:00:02.409000,,,,,,,Osama,7,0
0 days 00:00:02.425000,,,,,,,Osama,7,0
0 days 00:00:02.426000,,,,,,,Osama,7,0
0 days 00:00:02.427000,,,,,,,Osama,7,0
0 days 00:00:02.428000,,,,,,,Osama,7,0
0 days 00:00:02.430000,,,,,,,Osama,7,0
0 days 00:00:02.433000,,,,,,,Osama,7,0
0 days 00:00:02.434000,,,,,,,Osama,7,0
0 days 00:00:02.435000,,,,,,,Osama,7,0
0 days 00:00:02.440000,,,,,,,Osama,7,0
0 days 00:00:02.441000,,,,,,,Osama,7,0
0 days 00:00:02.442000,,,,,,,Osama,7,0
0 days 00:00:02.443000,,,,,,,Osama,7,0
0 days 00:00:02.445000,,,,,,,Osama,7,0
0 days 00:00:02.447000,,,,,,,Osama,7,0
0 days 00:00:02.449000,,,,,,,Osama,7,0
0 days 00:00:02.467000,,,,,,,Osama,7,0
0 days 00:00:02.468000,,,,,,,Osama,7,0
0 days 00:00:02.469000,,,,,,,Osama,7,0
0 days 00:00:02.470000,,,,,,,Osama,7,0
0 days 00:00:02.471000,,,,,,,Osama,7,0
0 days 00:00:02.472000,,,,,,,Osama,7,0
0 days 00:00:02.473000,,,,,,,Osama,7,0
0 days 00:00:02.475000,,,,,,,Osama,7,0
0 days 00:00:02.478000,,,,,,,Osama,7,0
0 days 00:00:02.480000,,,,,,,Osama,7,0
0 days 00:00:02.484000,,,,,,,Osama,7,0
0 days 00:00:02.485000,,,,,,,Osama,7,0
0 days 00:00:02.487000,,,,,,,Osama,7,0
0 days 00:00:02.489000,,,,,,,Osama,7,0
0 days 00:00:02.503000,,,,,,,Osama,7,0
0 days 00:00:02.504000,,,,,,,Osama,7,0
0 days 00:00:02.505000,,,,,,,Osama,7,0
0 days 00:00:02.506000,,,,,,,Osama,7,0
0 days 00:00:02.508000,,,,,,,Osama,7,0
0 days 00:00:02.509000,,,,,,,Osama,7,0
0 days 00:00:02.514000,,,,,,,Osama,7,0
0 days 00:00:02.515000,,,,,,,Osama,7,0
0 days 00:00:02.518000,,,,,,,Osama,7,0
0 days 00:00:02.520000,,,,,,,Osama,7,0
0 days 00:00:02.522000,,,,,,,Osama,7,0
0 days 00:00:02.523000,,,,,,,Osama,7,0
0 days 00:00:02.525000,,,,,,,Osama,7,0
0 days 00:00:02.527000,,,,,,,Osama,7,0
0 days 00:00:02.530000,,,,,,,Osama,7,0
0 days 00:00:02.545000,,,,,,,Osama,7,0
0 days 00:00:02.546000,,,,,,,Osama,7,0
0 days 00:00:02.547000,,,,,,,Osama,7,0
0 days 00:00:02.548000,,,,,,,Osama,7,0
0 days 00:00:02.550000,,,,,,,Osama,7,0
0 days 00:00:02.553000,,,,,,,Osama,7,0
0 days 00:00:02.554000,,,,,,,Osama,7,0
0 days 00:00:02.555000,,,,,,,Osama,7,0
0 days 00:00:02.558000,,,,,,,Osama,7,0
0 days 00:00:02.559000,,,,,,,Osama,7,0
0 days 00:00:02.563000,,,,,,,Osama,7,0
0 days 00:00:02.566000,,,,,,,Osama,7,0
0 days 00:00:02.567000,,,,,,,Osama,7,0
0 days 00:00:02.569000,,,,,,,Osama,7,0
0 days 00:00:02.587000,,,,,,,Osama,7,0
0 days 00:00:02.588000,,,,,,,Osama,7,0
0 days 00:00:02.589000,,,,,,,Osama,7,0
0 days 00:00:02.590000,,,,,,,Osama,7,0
0 days 00:00:02.594000,,,,,,,Osama,7,0
0 days 00:00:02.596000,,,,,,,Osama,7,0
