time,ax,ay,az,wx,wy,wz
0.606,0.01,-0.01,0.22,0,0,0
0.606,0.01,-0.01,0.22,0,0,0
0.606,0.01,-0.01,0.22,0,0,0
0.606,0.01,-0.01,0.22,0,0,0
0.606,0.01,-0.01,0.22,0,0,0
0.606,0.01,-0.01,0.22,0,0,0
0.607,0,-0.02,0.21,0,0,0
0.607,0.01,-0.02,0.21,0,0,0
0.609,0.01,-0.02,0.21,0,0,0
0.609,0.01,-0.02,0.21,0,0,0
0.609,0.01,-0.02,0.22,0,0,0
0.61,0.01,-0.02,0.22,0,0,0
0.616,0.01,-0.02,0.22,0,0,0
0.617,0.01,-0.02,0.22,0,0,0
0.617,0.01,-0.02,0.22,0,0,0
0.617,0,-0.01,0.22,0,0,0
0.618,0,-0.01,0.22,0,0,0
0.62,0,-0.01,0.22,0,0,0
0.622,0,-0.01,0.22,0,0,0
0.624,0,-0.01,0.22,0,0,0
0.64,0,-0.01,0.22,0,0,0
0.641,0,-0.01,0.22,0,0,0
0.641,0,-0.01,0.22,0,0,0
0.641,0,-0.01,0.22,0,0,0
0.642,0,-0.01,0.22,0,0,0
0.642,0,-0.01,0.22,0,0,0
0.642,0,-0.01,0.22,0,0,0
0.642,0,0,0.22,0,0,0
0.642,0,0,0.22,0,0,0
0.643,0,0,0.22,0,0,0
0.643,0,0,0.22,0,0,0
0.643,0,0,0.22,0,0,0
0.644,0,0,0.22,0,0,0
0.648,0,0,0.22,0,0,0
0.648,0.01,0,0.22,0,0,0
0.649,0.01,0,0.22,0,0,0
0.65,0.01,0,0.22,0,0,0
0.652,0.01,0,0.22,0,0,0
0.654,0.01,0,0.22,0,0,0
0.657,0.01,0,0.22,0,0,0
0.657,0.01,-0.01,0.22,0,0,0
0.66,0.01,-0.01,0.22,0,0,0
0.66,0.01,-0.01,0.22,0,0,0
0.663,0.01,-0.01,0.22,0,0,0
0.664,0.01,-0.01,0.22,0,0,0
0.68,0.01,-0.01,0.22,0,0,0
0.681,0.01,-0.01,0.22,0,0,0
0.681,0.01,-0.01,0.22,0,0,0
0.681,0.01,-0.01,0.22,0,0,0
0.682,0.01,-0.01,0.22,0,0,0
0.682,0.01,-0.01,0.22,0,0,0
0.682,0.01,-0.01,0.22,0,0,0
0.682,0.01,-0.01,0.22,0,0,0
0.683,0.01,-0.01,0.22,0,0,0
0.683,0.01,-0.01,0.22,0,0,0
0.683,0.01,-0.01,0.22,0,0,0
0.685,0.01,-0.01,0.22,0,0,0
0.687,0.01,-0.01,0.22,0,0,0
0.688,0.01,-0.01,0.23,0,0,0
0.688,0.01,-0.01,0.23,0,0,0
0.69,0.01,-0.01,0.23,0,0,0
0.692,0.01,-0.01,0.23,0,0,0
0.694,0.01,-0.01,0.23,0,0,0
0.703,0.01,-0.01,0.23,0,0,0
0.703,0.01,-0.01,0.23,0,0,0
0.704,0.01,-0.01,0.23,0,0,0
0.704,0.01,-0.01,0.23,0,0,0
0.704,0.01,-0.01,0.23,0,0,0
0.705,0.01,-0.01,0.23,0,0.01,0
0.721,0.01,-0.01,0.23,0,0,0
0.722,0.01,-0.01,0.23,0,0,0
0.722,0.01,-0.01,0.23,0,0,0
0.722,0.01,-0.01,0.23,0,0,0
0.722,0.01,-0.01,0.23,0,0,0
0.723,0.01,-0.01,0.23,0,0,0
0.723,0.01,-0.01,0.23,0,0,0
0.723,0.01,-0.01,0.23,0,0,0
0.724,0.01,-0.02,0.23,0,0,0
0.724,0.01,-0.02,0.23,0,0,0
0.724,0.01,-0.02,0.23,0,0,0
0.724,0.01,-0.02,0.23,0,0,0
0.724,0.01,-0.02,0.23,0,0,0
0.731,0.01,-0.02,0.23,0,0,0
0.732,0.01,-0.02,0.23,0,0,0
0.732,0.01,-0.02,0.23,0,0,0
0.733,0.01,-0.02,0.23,0,0,0
0.733,0.01,-0.02,0.23,0,0,0
0.736,0.01,-0.02,0.23,0,0,0
0.737,0.01,-0.02,0.23,0,0,0
0.737,0,-0.01,0.23,0,0,0
0.738,0,-0.01,0.23,0,0,0
0.74,0,-0.01,0.23,0,0,0
0.742,0,-0.01,0.23,0,0,0
0.744,0,-0.01,0.23,0,0,0
0.76,0,-0.01,0.23,0,0,0
0.761,0,-0.01,0.23,0,0,0
0.761,0,-0.01,0.23,0,0,0
0.761,0,-0.01,0.23,0,0,0
0.762,0,-0.01,0.23,0,0,0
0.762,0,-0.01,0.23,0,0,0
0.762,0,-0.01,0.23,0,0,0
0.762,0,-0.01,0.23,0,0,0
0.763,0.01,-0.01,0.23,0,0,0
0.763,0.01,-0.01,0.23,0,0,0
0.764,0.01,-0.01,0.23,0,0,0
0.764,0.01,-0.01,0.23,0,0,0
0.772,0.01,-0.01,0.23,0,0,0
0.773,0.01,-0.01,0.23,0,0,0
0.773,0.01,-0.01,0.23,0,0,0
0.773,0.01,-0.01,0.23,0,0,0
0.773,0.01,-0.01,0.23,0,0,0
0.778,0.01,-0.01,0.23,0,0,0
0.779,0.01,-0.01,0.23,0,0,0
0.779,0.01,-0.01,0.23,0,0,0
0.779,0.01,-0.01,0.23,0,0,0
0.783,0.01,-0.01,0.23,0,0,0
0.784,0.01,-0.01,0.23,0,0,0
0.784,0.01,-0.01,0.23,0,0,0
0.8,0.01,-0.01,0.23,0,0,0
0.801,0.01,-0.01,0.23,0,0,0
0.801,0.01,-0.01,0.23,0,0,0
0.801,0.01,-0.01,0.23,0,0,0
0.801,0.01,-0.01,0.23,0,0,0
0.801,0.01,-0.01,0.23,0,0.01,0
0.802,0.01,-0.01,0.23,0,0.01,0
0.802,0.01,-0.01,0.23,0,0.01,0
0.802,0.01,-0.01,0.23,0,0.01,0
0.802,0.01,-0.01,0.23,0,0.01,0
0.803,0.01,-0.01,0.23,0,0,0
0.803,0.01,-0.01,0.23,0,0,0
0.805,0.01,-0.01,0.23,0,0,0
0.808,0.01,-0.01,0.23,0,0,0
0.808,0.01,-0.01,0.23,0,0,0
0.809,0.01,-0.01,0.23,0,0,0
0.81,0.01,-0.01,0.23,0,0,0
0.812,0.01,-0.01,0.23,0,0.01,0
0.814,0.01,-0.01,0.23,0,0,0
0.818,0.01,-0.01,0.23,0,0,0
0.818,0.01,-0.01,0.22,0,0,0
0.818,0.01,-0.01,0.22,0,0,0
0.821,0.01,-0.01,0.22,0,0,0
0.824,0.01,-0.01,0.22,0,0,0
0.825,0.01,-0.01,0.22,0,0,0
0.839,0.01,-0.01,0.22,0,0,0
0.84,0.01,-0.01,0.22,0,0,0
0.84,0.01,-0.01,0.22,0,0,0
0.84,0.01,-0.01,0.22,0,0,0
0.841,0.01,-0.01,0.22,0,0,0
0.841,0.01,-0.01,0.22,0,0,0
0.841,0.01,-0.01,0.22,0,0,0
0.841,0,-0.02,0.22,0,0,0
0.841,0,-0.02,0.22,0,0,0
0.842,0,-0.02,0.22,0,0,0
0.842,0,-0.02,0.22,0,0,0
0.844,0,-0.02,0.22,0,0,0
0.848,0,-0.02,0.22,0,0,0
0.849,0,-0.02,0.22,0,-0.01,0
0.849,0.01,-0.02,0.22,0,-0.01,0
0.852,0.01,-0.02,0.22,0,0,0
0.853,0.01,-0.02,0.22,0,0,0
0.854,0.01,-0.02,0.22,0,0,0
0.857,0.01,-0.02,0.22,0,0,0
0.858,0.01,-0.02,0.23,0,0,0
0.859,0.01,-0.02,0.23,0,0,0
0.861,0.01,-0.02,0.23,0,0,0
0.862,0.01,-0.02,0.23,0,0,0
0.865,0.01,-0.02,0.23,0,0,0
0.885,0.01,-0.02,0.23,0,0,0
0.886,0.01,-0.02,0.23,0,0,0
0.886,0.01,-0.02,0.23,0,0,0
0.886,0.01,-0.02,0.23,0,0,0
0.887,0.01,-0.02,0.23,0,0,0
0.887,0.01,-0.02,0.23,0,0,0
0.887,0.01,-0.02,0.23,0,0,0
0.888,0.01,-0.02,0.23,0,0,0
0.888,0.01,-0.02,0.23,0,0,0
0.888,0.01,-0.02,0.23,0,0,0
0.888,0.01,-0.02,0.23,0,0,0
0.889,0.01,-0.02,0.23,0,0,0
0.889,0.01,-0.02,0.23,0,0,0
0.889,0.01,-0.02,0.23,0,0,0
0.89,0.01,-0.02,0.23,0,0,0
0.89,0.01,-0.02,0.23,0,0,0
0.892,0.01,-0.02,0.23,0,0,0
0.894,0.01,-0.02,0.23,0,0,0
0.897,0.01,-0.02,0.23,0,0,0
0.898,0.01,-0.01,0.23,0,0,0
0.898,0.01,-0.01,0.23,0,0,0
0.901,0.01,-0.01,0.23,0,0,0
0.902,0.01,-0.01,0.23,0,0,0
0.904,0.01,-0.01,0.23,0,0,0
0.92,0.01,-0.01,0.23,0,0,0
0.921,0.01,-0.01,0.23,0,0,0
0.921,0.01,-0.01,0.23,0,0,0
0.921,0.01,-0.01,0.23,0,0,0
0.921,0.01,-0.01,0.23,0,0,0
0.922,0.01,-0.01,0.23,0,0,0
0.922,0.01,-0.01,0.23,0,0,0
0.922,0,-0.01,0.23,0,0,0
0.923,0,-0.01,0.23,0,0,0
0.923,0,-0.01,0.23,0,0,0
0.923,0,-0.01,0.23,0,0,0
0.924,0,-0.01,0.23,0,0,0
0.927,0,-0.01,0.23,0,0,0
0.928,0,-0.02,0.23,0,0,0
0.928,0,-0.02,0.23,0,0,0
0.934,0,-0.02,0.23,0,0,0
0.935,0,-0.02,0.23,0,0,0
0.935,0,-0.02,0.23,0,0,0
0.937,0,-0.02,0.23,0,0,0
0.938,0,-0.02,0.23,0,0,0
0.938,0,-0.02,0.23,0,0,0
0.94,0,-0.02,0.23,0,0,0
0.942,0,-0.02,0.23,0,0,0
0.944,0,-0.02,0.23,0,0,0
0.96,0,-0.02,0.23,0,0,0
0.961,0,-0.02,0.23,0,0,0
0.961,0,-0.02,0.23,0,0,0
0.961,0,-0.02,0.23,0,0,0
0.962,0,-0.02,0.23,0,0,0
0.962,0,-0.02,0.23,0,0,0
0.963,0,-0.02,0.23,0,0,0
0.963,0,-0.02,0.23,0,0,0
0.963,0,-0.02,0.23,0,0,0
0.964,0,-0.02,0.23,0,0,0
0.964,0,-0.02,0.23,0,0,0
0.965,0,-0.02,0.23,0,0,0
0.971,0,-0.02,0.23,0,0,0
0.971,0.01,-0.02,0.22,0,0,0
0.971,0.01,-0.02,0.22,0,0,0
0.972,0.01,-0.02,0.22,0,0,0
0.972,0.01,-0.02,0.22,0,0,0
0.974,0.01,-0.02,0.22,0,0,0
0.977,0.01,-0.02,0.22,0,0,0
0.978,0.01,-0.02,0.23,0,0,0
0.978,0.01,-0.02,0.23,0,0,0
0.982,0.01,-0.02,0.23,0,0,0
0.982,0.01,-0.02,0.23,0,0,0
0.985,0.01,-0.02,0.23,0,0,0
